old_img_id,age,sex,race,y_mediapipe,y_dlib_hog,y_mtcnn
16926,3,1,4,1,1,1
16927,1,0,3,1,0,1
16928,3,1,3,1,0,1
16929,7,0,1,1,0,1
16930,5,1,2,1,0,1
16931,3,1,0,1,1,1
16932,4,0,3,1,1,1
16933,0,1,3,1,1,1
16934,3,0,1,1,0,1
16935,4,1,6,1,1,1
16936,5,0,4,1,1,1
16937,3,1,4,1,0,0
16938,2,1,4,1,0,1
16939,3,1,1,1,1,1
16940,4,0,3,1,1,1
16941,4,0,4,1,1,1
16942,5,0,5,1,1,1
16943,4,0,1,1,1,1
16944,5,1,1,1,1,1
16946,3,1,0,1,1,1
16947,0,0,5,1,1,1
16948,2,1,6,0,0,1
16949,3,0,1,1,1,1
16950,3,1,3,1,1,1
16951,4,0,2,1,0,1
16952,4,0,4,1,1,1
16953,3,1,2,1,1,1
16954,6,0,6,1,1,1
16955,4,0,5,1,1,1
16956,4,0,5,1,1,1
16957,3,1,5,1,1,1
16958,4,0,6,1,1,1
16959,3,1,0,1,1,1
16960,6,0,5,1,1,1
16961,1,0,6,1,1,1
16962,4,0,3,1,1,1
16963,4,0,2,1,1,1
16964,8,0,1,1,1,1
16965,4,0,3,1,1,1
16966,4,0,5,1,1,1
16967,3,0,3,1,1,1
16969,2,1,6,1,1,1
16970,3,0,3,1,1,1
16971,1,0,0,1,1,1
16972,1,1,5,1,0,1
16973,2,0,5,1,1,1
16974,4,1,2,1,0,1
16975,4,1,0,1,1,1
16976,4,0,5,1,0,1
16977,2,1,2,1,0,1
16978,5,0,4,1,1,1
16979,3,0,3,1,1,1
16980,5,1,5,1,1,1
16981,3,1,3,1,0,1
16982,6,0,0,1,1,1
16983,6,0,3,1,1,1
16984,3,0,6,1,1,1
16985,3,0,5,1,1,1
16986,5,1,1,1,1,1
16987,3,1,3,1,1,1
16988,2,1,3,1,1,1
16989,5,0,5,1,0,1
16990,4,0,5,1,1,1
16991,2,1,2,1,1,1
16992,6,1,2,1,0,1
16993,3,0,2,1,1,1
16994,5,1,3,1,1,1
16995,4,1,3,1,1,1
16996,3,0,4,1,1,1
16997,4,0,3,1,0,1
16998,4,0,2,1,0,1
16999,4,1,5,1,1,1
17000,5,1,2,1,1,1
17001,4,0,1,1,1,1
17002,6,0,4,1,0,1
17004,2,0,0,1,1,1
17005,1,1,3,1,1,1
17006,3,1,6,1,1,1
17007,3,0,0,1,1,1
17008,5,0,1,1,1,1
17009,1,0,0,1,0,1
17010,5,1,2,1,1,1
17012,5,0,5,1,1,1
17013,2,0,2,1,1,1
17014,4,1,3,1,1,1
17015,5,0,1,1,1,1
17016,7,0,3,1,1,1
17017,3,1,1,1,1,1
17018,4,1,5,1,1,1
17019,4,0,2,1,1,1
17020,4,0,2,1,0,1
17021,1,0,2,1,1,1
17022,1,0,0,1,1,1
17023,4,0,3,1,1,1
17024,1,1,4,1,1,1
17025,6,0,3,1,1,1
17026,0,1,5,1,1,1
17027,3,1,2,1,1,1
17028,5,1,5,1,1,1
17029,1,0,0,1,0,1
17030,3,1,5,1,1,1
17031,1,0,2,1,1,1
17032,3,0,3,1,1,1
17033,4,0,4,1,1,1
17034,4,0,3,1,0,1
17035,3,1,0,1,1,1
17036,4,1,0,1,0,1
17037,3,1,2,1,1,1
17038,4,0,4,1,1,1
17039,4,0,6,1,0,1
17040,3,0,0,1,1,1
17041,3,0,4,1,0,1
17042,3,0,6,1,1,1
17043,1,0,4,1,1,1
17044,1,1,0,1,1,1
17045,3,0,3,1,1,1
17046,6,0,4,1,1,1
17047,6,1,5,1,1,1
17048,3,1,6,1,1,1
17049,1,0,0,1,1,1
17051,4,0,2,1,1,1
17052,6,0,4,1,1,1
17053,2,0,2,1,1,1
17054,3,0,5,1,0,1
17055,3,0,3,1,1,1
17056,6,0,4,1,1,1
17057,1,0,0,1,1,1
17058,3,1,3,1,1,1
17059,1,0,1,1,1,1
17060,3,1,0,1,1,1
17061,3,0,6,1,1,1
17062,2,0,0,1,0,0
17063,3,1,6,1,1,1
17064,3,1,2,1,1,1
17066,1,0,6,1,1,1
17068,5,0,4,1,1,1
17069,4,0,3,1,1,1
17070,3,0,5,1,1,1
17071,5,0,5,1,1,1
17072,2,0,6,1,1,1
17073,2,1,6,1,0,1
17074,3,0,2,1,1,1
17075,2,1,0,1,1,1
17076,6,1,1,1,1,1
17078,1,0,2,1,0,1
17079,3,0,4,1,1,1
17080,3,1,1,1,1,1
17081,6,0,2,1,1,1
17082,3,1,3,1,1,1
17083,3,1,5,1,0,1
17084,3,0,5,1,0,1
17085,1,0,2,1,1,1
17086,4,0,2,1,1,1
17087,3,0,0,1,1,1
17088,3,1,0,1,0,1
17090,6,1,6,1,0,1
17091,2,0,3,1,1,1
17092,4,1,2,1,0,1
17093,3,0,2,1,0,1
17094,3,0,0,1,1,1
17095,8,1,5,1,1,1
17096,6,0,1,1,1,1
17097,3,0,3,1,1,1
17098,3,1,0,1,1,1
17099,1,0,0,1,1,1
17100,4,1,1,1,1,1
17101,4,1,1,1,1,1
17102,1,0,2,1,1,1
17103,1,0,2,1,0,1
17104,5,1,1,1,1,1
17105,5,1,0,1,1,1
17106,1,0,6,1,1,1
17107,1,1,3,1,1,1
17108,4,0,3,1,1,1
17109,3,0,3,1,0,1
17110,8,1,3,1,1,1
17111,5,1,5,1,1,1
17112,4,0,3,1,1,1
17113,3,1,3,1,1,1
17115,4,0,2,1,0,1
17116,4,1,4,1,0,1
17117,3,1,3,1,1,1
17118,5,0,1,1,1,1
17119,0,1,5,1,0,1
17120,4,0,4,1,1,1
17121,4,0,1,1,1,1
17122,3,0,1,1,1,1
17124,2,0,3,1,0,1
17125,5,0,2,1,1,1
17126,3,1,4,1,1,1
17127,4,1,0,1,1,1
17128,8,1,5,1,1,1
17129,4,1,2,1,1,1
17130,4,0,4,1,1,1
17131,3,1,0,1,1,1
17132,3,1,0,1,1,1
17133,5,1,1,1,0,1
17134,3,0,0,1,1,1
17136,6,0,5,1,0,1
17137,5,1,5,1,0,1
17138,7,0,0,1,1,1
17139,3,1,6,1,1,1
17141,4,0,1,1,1,1
17142,4,0,3,1,0,1
17143,3,0,0,1,1,1
17144,6,0,3,1,1,1
17145,4,1,2,1,1,1
17146,1,0,3,1,1,1
17147,3,1,6,1,1,1
17148,3,1,1,1,1,1
17149,2,1,2,1,1,1
17150,2,0,6,1,1,1
17151,5,1,3,1,1,1
17152,4,0,5,1,1,1
17153,4,0,0,1,1,1
17154,4,1,2,1,1,1
17155,4,0,2,1,1,1
17156,6,0,1,1,1,1
17157,8,1,6,1,1,1
17158,3,0,6,1,1,1
17159,1,0,4,1,1,1
17160,4,1,0,1,1,1
17161,3,0,6,1,1,1
17162,4,1,0,1,0,1
17163,3,1,5,1,1,1
17164,2,0,0,1,0,1
17165,3,0,5,1,1,1
17166,3,0,0,1,1,1
17167,3,1,1,1,1,1
17168,3,1,1,1,0,1
17169,0,0,1,1,1,1
17170,2,1,1,1,1,1
17171,3,1,2,0,1,1
17172,3,1,2,1,0,1
17174,4,1,1,1,1,1
17175,7,1,4,1,1,1
17176,6,1,5,1,1,1
17177,5,0,5,1,0,1
17178,5,1,1,1,0,1
17180,7,0,4,0,0,1
17181,6,1,3,1,1,1
17182,3,0,4,1,0,1
17184,4,1,3,1,1,1
17185,4,1,6,1,1,1
17187,5,0,2,1,1,1
17188,1,1,3,1,0,1
17189,6,1,1,1,1,1
17190,3,0,0,1,1,1
17191,2,0,2,1,1,1
17192,3,1,1,1,1,1
17193,6,0,1,1,1,1
17194,7,0,3,0,0,1
17195,4,1,6,1,1,1
17196,3,1,1,1,1,1
17197,6,0,0,1,1,1
17198,1,1,0,1,1,1
17199,1,0,6,1,1,1
17200,3,0,0,1,1,1
17201,5,0,3,1,0,1
17202,1,0,3,1,1,1
17203,4,0,4,1,1,1
17205,4,0,4,1,1,1
17206,5,1,5,1,1,1
17207,0,0,4,1,1,1
17208,7,0,6,1,1,1
17209,6,0,3,1,1,1
17210,5,1,1,1,1,1
17211,4,1,0,1,0,1
17212,1,0,4,1,1,1
17214,1,0,3,1,0,1
17215,1,0,2,1,1,1
17216,3,0,1,1,1,1
17217,1,0,3,1,1,1
17218,4,0,3,1,1,1
17219,4,0,0,1,1,1
17220,5,0,0,1,1,1
17221,3,0,4,1,1,1
17222,4,1,0,1,0,1
17224,3,1,5,1,1,1
17225,5,0,2,1,0,1
17226,4,1,5,1,1,1
17227,4,1,1,1,1,1
17228,3,0,2,1,1,1
17229,4,0,4,1,1,1
17230,4,0,2,0,0,1
17232,6,1,5,1,1,1
17235,3,1,1,1,0,1
17236,5,1,2,1,1,1
17237,3,0,3,1,1,1
17238,8,0,4,1,1,1
17239,1,0,2,1,1,1
17241,1,0,6,1,0,0
17242,1,0,1,1,1,1
17243,5,0,0,1,1,1
17244,7,0,1,1,1,1
17245,0,0,2,1,1,1
17246,4,1,5,1,1,1
17247,1,1,5,1,1,1
17248,1,1,1,1,1,1
17249,0,1,2,1,1,1
17250,4,0,1,1,1,1
17251,2,1,0,1,0,1
17252,1,1,1,1,1,1
17253,1,0,0,1,1,1
17254,3,0,0,1,1,1
17255,3,0,3,1,1,1
17256,2,0,3,1,1,1
17257,3,1,4,1,1,1
17258,4,0,0,1,1,1
17259,2,0,6,1,1,1
17260,3,1,3,1,0,1
17261,4,0,5,1,0,1
17262,4,1,5,1,1,1
17263,1,0,2,1,1,1
17264,1,1,5,1,1,1
17265,3,1,6,1,1,1
17266,3,1,6,1,1,1
17267,2,0,1,1,1,1
17268,3,1,6,1,1,1
17269,5,0,5,1,1,1
17270,3,1,0,1,1,1
17271,7,0,4,1,1,1
17272,1,0,0,1,1,1
17273,3,0,1,1,0,1
17275,3,0,3,1,1,1
17276,5,0,3,1,1,1
17277,4,0,0,1,1,1
17279,3,1,1,1,1,1
17281,3,0,0,1,1,1
17282,6,1,4,1,1,1
17283,8,0,4,1,1,1
17284,0,0,0,1,1,1
17285,2,0,5,1,0,1
17286,5,1,6,1,1,1
17287,2,1,5,1,0,1
17288,2,0,6,1,1,1
17289,6,0,3,1,1,1
17290,4,1,1,1,0,1
17291,7,0,3,1,0,1
17292,3,0,3,1,1,1
17293,1,0,3,1,0,1
17294,2,1,6,1,1,1
17295,1,0,5,1,1,1
17296,4,1,0,1,1,1
17297,4,0,2,1,1,1
17298,4,0,4,1,1,1
17299,2,1,6,1,1,1
17300,4,1,5,1,1,1
17301,1,0,4,1,0,1
17302,6,1,1,1,1,1
17303,6,0,2,1,0,1
17304,3,1,0,1,1,1
17305,5,1,3,1,1,1
17306,5,0,5,1,1,1
17307,1,1,2,1,1,1
17308,4,0,0,1,1,1
17309,3,1,6,1,1,1
17310,2,1,0,1,0,1
17311,5,1,5,1,0,1
17312,4,0,4,1,1,1
17313,3,0,5,1,0,1
17314,4,0,6,1,1,1
17315,3,1,0,1,0,1
17316,2,0,2,1,1,1
17317,3,1,2,1,1,1
17318,4,1,3,1,1,1
17319,2,0,0,1,0,1
17320,5,1,4,1,0,1
17321,5,1,1,1,1,1
17323,3,1,1,1,1,1
17324,1,0,4,1,0,1
17325,1,0,3,1,1,1
17326,3,1,3,1,1,1
17327,1,1,4,1,1,1
17328,2,1,1,1,1,1
17329,2,1,2,1,0,1
17330,2,0,5,1,1,1
17331,1,1,3,1,1,1
17332,6,1,0,1,1,1
17333,6,1,3,1,1,1
17334,6,1,2,1,1,1
17335,5,1,1,1,0,1
17336,8,1,0,1,0,1
17337,2,0,2,0,0,1
17338,1,0,1,1,1,1
17339,2,0,6,1,1,1
17340,3,1,6,1,1,1
17341,4,0,1,1,1,1
17342,4,1,2,1,1,1
17343,4,1,5,1,1,1
17344,3,0,2,1,1,1
17345,4,0,1,1,1,1
17347,4,0,3,1,1,1
17348,0,0,0,1,0,1
17349,4,0,5,1,1,1
17350,6,1,1,1,0,1
17351,4,0,5,1,1,1
17352,3,1,0,1,0,1
17353,3,1,3,1,0,0
17354,5,1,3,1,1,1
17355,3,1,3,1,0,1
17356,4,1,3,1,1,1
17357,5,1,4,1,1,1
17358,3,0,5,1,1,1
17359,5,0,1,1,1,1
17360,1,0,6,1,1,1
17361,7,1,2,1,1,1
17362,4,1,5,1,1,1
17363,1,1,6,1,1,1
17364,1,0,2,1,1,1
17365,4,1,3,1,1,1
17366,3,1,6,1,0,1
17368,3,1,3,1,1,1
17369,3,1,1,1,1,1
17370,3,1,6,1,1,1
17371,8,1,5,1,1,1
17372,3,1,4,1,1,1
17373,5,1,2,1,1,1
17375,1,1,3,1,0,0
17376,4,0,5,0,0,1
17377,8,0,4,1,1,1
17378,3,1,2,1,1,1
17379,1,0,1,1,1,1
17380,5,1,1,1,1,1
17381,4,0,3,1,1,1
17382,4,1,3,1,1,1
17383,3,1,3,1,1,1
17385,4,0,0,1,1,1
17386,3,1,2,1,1,1
17387,3,1,0,1,1,1
17388,2,1,6,1,1,1
17389,3,1,2,1,1,1
17390,5,1,3,1,1,1
17391,3,1,1,1,0,1
17392,4,0,3,1,1,1
17393,4,0,2,1,1,1
17394,3,0,4,1,1,1
17395,3,0,3,1,1,1
17396,5,0,1,1,1,1
17397,3,1,1,1,1,1
17398,7,0,4,1,1,1
17399,2,0,2,1,1,1
17400,1,0,0,1,1,1
17401,5,0,5,1,1,1
17402,3,0,5,1,1,1
17403,5,0,2,1,0,1
17404,0,0,3,1,0,1
17405,3,0,3,1,1,1
17406,4,0,6,1,1,1
17407,3,0,6,1,1,1
17408,5,0,2,1,0,1
17409,3,0,2,1,1,1
17410,3,1,2,1,1,1
17411,3,1,0,1,1,1
17413,3,1,0,1,1,1
17415,3,1,1,1,1,1
17416,8,0,6,1,1,1
17417,6,0,2,1,0,1
17418,4,1,3,1,1,1
17419,6,0,4,1,1,1
17420,1,1,1,1,1,1
17421,2,1,1,1,1,1
17422,4,1,3,1,1,1
17423,4,0,3,1,1,1
17424,3,1,1,1,1,1
17425,4,0,2,1,1,1
17426,3,0,6,1,1,1
17427,5,0,6,1,0,1
17428,4,0,5,1,1,1
17430,6,1,0,1,1,1
17431,3,0,0,1,1,1
17432,5,1,1,1,0,1
17433,1,1,2,1,1,1
17434,2,1,3,1,1,1
17436,3,0,4,1,1,1
17437,2,1,5,1,0,1
17438,3,1,3,1,0,1
17439,3,0,3,1,0,1
17441,3,1,0,1,1,1
17442,4,0,4,1,0,1
17445,2,1,2,1,1,1
17446,2,1,3,0,0,1
17448,5,1,5,1,1,1
17449,4,0,0,1,1,1
17450,4,0,4,1,1,1
17452,2,1,4,1,1,1
17453,3,0,1,1,1,1
17454,3,1,5,1,1,1
17455,5,1,2,1,1,1
17456,4,0,6,1,1,1
17457,3,0,2,1,0,1
17458,1,0,0,1,0,1
17459,2,1,2,1,0,1
17460,7,0,6,0,1,1
17461,4,0,1,1,1,1
17463,5,0,4,1,0,1
17464,2,1,2,1,0,1
17465,4,0,0,1,1,1
17466,4,0,1,1,0,1
17467,4,0,3,1,0,1
17468,0,0,6,1,1,1
17469,3,1,0,1,0,1
17470,3,1,4,1,0,1
17471,2,1,6,1,0,1
17472,5,0,1,1,1,1
17473,4,0,1,0,0,1
17474,2,0,2,1,0,1
17475,1,1,5,1,1,1
17476,3,1,0,1,1,1
17477,3,0,1,1,1,1
17478,3,1,3,1,1,1
17479,3,1,5,1,1,1
17480,4,0,3,1,1,1
17481,4,0,6,1,1,1
17482,4,1,1,1,0,1
17483,3,1,3,1,1,1
17484,2,1,0,1,1,1
17485,1,1,3,1,1,1
17486,0,0,6,1,0,1
17487,3,0,3,1,1,1
17488,3,0,4,1,1,1
17489,7,0,3,1,0,1
17490,3,0,3,1,0,1
17492,4,1,0,1,1,1
17493,3,0,4,1,1,1
17494,1,0,3,1,0,0
17495,5,1,2,1,1,1
17497,1,1,1,1,1,1
17498,3,1,1,1,1,1
17499,7,1,5,1,1,1
17500,5,1,5,1,1,1
17501,1,0,2,1,0,1
17502,4,0,3,1,1,1
17503,1,1,4,1,1,1
17504,3,0,3,1,0,1
17505,4,1,1,1,1,1
17506,4,0,2,1,1,1
17507,5,0,1,1,1,1
17508,6,0,0,1,1,1
17509,2,1,5,1,1,1
17510,2,0,4,1,0,1
17511,3,0,0,1,1,1
17512,4,1,3,1,1,1
17513,2,1,2,1,1,1
17514,2,0,0,1,1,1
17515,4,0,4,1,1,1
17517,3,0,3,1,1,1
17518,5,0,0,1,1,1
17519,2,0,2,1,1,1
17520,7,1,1,1,1,1
17521,2,1,1,1,1,1
17522,0,0,4,1,1,1
17523,3,1,0,1,0,1
17524,4,0,4,1,1,1
17525,0,0,0,1,1,1
17526,6,1,1,1,1,1
17527,3,0,2,1,0,1
17528,3,0,3,1,1,1
17530,5,1,5,1,1,1
17531,5,1,5,1,1,1
17532,3,0,3,1,0,1
17533,3,0,4,1,1,1
17534,6,1,4,1,1,1
17535,6,1,2,1,0,1
17536,6,0,6,1,1,1
17537,1,0,3,1,0,1
17538,6,0,4,1,0,1
17539,3,0,1,1,1,1
17540,4,0,1,1,1,1
17541,4,0,4,1,1,1
17542,1,0,0,1,0,1
17543,5,1,4,1,1,1
17544,4,0,6,1,1,1
17545,3,0,6,1,1,1
17546,6,0,2,1,1,1
17547,4,0,6,1,1,1
17548,3,0,3,1,1,1
17549,1,1,2,1,1,1
17550,4,0,1,1,1,1
17551,4,1,5,1,1,1
17552,6,1,4,1,1,1
17553,3,1,1,1,1,1
17554,4,0,1,1,1,1
17555,4,0,4,1,1,1
17556,3,1,3,1,1,1
17557,3,1,2,1,0,1
17558,4,0,0,1,1,1
17559,3,0,1,1,1,1
17560,4,0,0,1,1,1
17561,2,1,0,1,1,1
17562,3,1,6,1,1,1
17563,5,1,5,1,0,1
17564,1,0,5,1,0,1
17565,3,1,5,1,1,1
17566,1,0,0,1,0,1
17567,3,0,3,1,1,1
17568,3,0,5,1,1,1
17569,4,0,5,1,1,1
17570,5,0,6,1,1,1
17571,1,0,5,1,1,1
17572,3,0,2,1,0,1
17573,5,0,0,1,0,1
17574,7,1,1,1,0,1
17575,6,0,0,1,1,1
17576,4,0,5,1,1,1
17577,6,1,1,1,1,1
17578,3,1,1,1,1,1
17579,2,0,2,1,0,1
17580,2,1,0,1,1,1
17581,3,1,2,1,1,1
17582,4,1,1,1,1,1
17583,4,1,3,1,1,1
17584,2,0,1,1,0,1
17585,3,0,0,1,1,1
17586,1,0,5,1,1,1
17587,4,1,5,1,1,1
17588,2,1,0,1,1,1
17589,4,1,1,1,1,1
17590,4,1,5,1,1,1
17591,3,0,3,1,1,1
17592,4,0,4,1,0,1
17593,4,1,6,1,1,1
17594,3,1,3,1,1,1
17595,4,1,0,1,1,1
17596,3,0,5,1,1,1
17597,2,1,3,1,1,1
17598,4,0,5,1,1,1
17599,3,1,6,1,0,1
17600,4,0,1,1,1,1
17601,0,0,6,1,1,1
17602,6,1,2,1,1,1
17603,8,1,1,1,1,1
17605,1,0,3,1,1,1
17606,5,0,3,1,1,1
17607,3,1,3,1,1,1
17608,3,1,0,1,0,1
17609,3,0,5,1,1,1
17610,4,1,6,1,1,1
17611,4,1,1,1,1,1
17612,5,0,1,1,1,1
17613,1,1,5,1,1,1
17614,6,0,5,1,1,1
17615,2,0,0,1,0,1
17617,5,1,2,1,1,1
17618,5,1,5,1,1,1
17619,4,1,5,1,0,1
17620,1,1,2,1,1,1
17621,4,0,3,1,1,1
17622,1,0,3,1,1,1
17623,4,0,2,1,0,1
17624,2,0,5,1,1,1
17625,3,0,2,1,0,1
17626,4,1,5,1,1,1
17627,1,1,0,1,0,1
17629,3,0,0,1,0,1
17630,3,1,6,1,0,1
17631,2,0,4,1,1,1
17632,1,1,1,1,1,1
17633,1,1,1,1,1,1
17634,4,0,4,1,1,1
17635,6,0,1,1,0,1
17636,2,0,3,1,1,1
17637,3,1,5,1,1,1
17639,4,1,0,1,1,1
17640,1,0,0,1,0,1
17641,5,0,2,1,1,1
17642,4,0,2,1,1,1
17643,2,1,4,1,0,1
17644,4,1,0,1,1,1
17645,3,1,5,1,1,1
17646,3,1,5,1,1,1
17647,4,0,4,1,0,1
17648,3,1,4,1,1,1
17649,3,1,4,1,1,1
17651,4,1,6,1,1,1
17652,1,0,3,1,1,1
17653,4,1,3,1,1,1
17654,1,1,2,1,1,1
17655,1,0,1,1,1,1
17656,5,1,2,1,1,1
17657,1,1,1,1,0,1
17658,1,0,6,1,1,1
17659,7,0,5,1,1,1
17660,3,0,3,1,1,1
17661,2,0,1,1,1,1
17662,3,1,1,1,0,1
17663,3,0,1,1,1,1
17664,1,1,0,1,0,0
17665,6,1,2,1,1,1
17666,3,0,2,1,0,1
17667,6,1,3,1,0,1
17668,3,1,3,1,0,1
17669,3,1,0,1,1,1
17670,2,1,5,1,1,1
17671,7,0,1,1,0,1
17672,4,1,6,1,1,1
17673,4,0,2,1,1,1
17674,1,1,3,1,1,1
17675,2,1,1,1,1,1
17676,3,1,3,1,1,1
17677,7,0,3,1,1,1
17678,2,1,2,1,0,1
17679,4,1,1,1,1,1
17680,5,0,4,1,1,1
17681,4,1,5,1,0,1
17682,5,1,6,1,0,1
17683,3,1,4,1,0,1
17685,6,0,5,1,1,1
17686,3,0,2,1,0,1
17687,7,1,0,1,1,1
17688,0,1,3,1,1,1
17689,3,0,2,1,1,1
17690,4,1,1,1,1,1
17691,3,1,5,1,1,1
17693,5,0,4,1,1,1
17694,3,0,3,1,1,1
17696,2,1,5,1,1,1
17698,3,1,3,1,1,1
17699,4,0,0,1,0,1
17700,3,1,6,1,1,1
17701,5,1,2,1,1,1
17702,3,1,6,1,0,1
17703,3,0,0,1,1,1
17704,1,0,1,1,0,1
17705,1,0,2,1,1,1
17706,4,0,5,1,1,1
17707,6,0,4,1,0,1
17708,3,1,5,1,1,1
17709,3,1,4,1,1,1
17710,3,1,5,1,1,1
17711,3,1,3,1,1,1
17712,3,1,6,1,1,1
17713,1,0,5,1,1,1
17714,3,0,4,1,1,1
17715,3,0,1,1,0,1
17716,4,0,3,1,1,1
17717,3,1,0,1,1,1
17718,8,1,0,1,0,1
17719,1,1,5,1,1,1
17720,3,0,6,1,1,1
17721,4,0,3,1,1,1
17722,1,0,2,1,1,1
17723,3,1,2,1,1,1
17724,2,1,5,1,1,1
17725,3,1,6,1,1,1
17726,1,1,0,1,1,1
17727,3,0,3,1,0,1
17728,4,0,6,1,1,1
17729,3,1,0,1,0,1
17730,4,0,1,1,1,1
17731,0,1,5,1,1,1
17732,2,0,4,1,1,1
17733,4,1,2,1,1,1
17734,5,0,3,1,1,1
17735,6,0,0,1,1,1
17736,5,0,3,1,1,1
17737,1,0,1,1,1,1
17738,0,1,0,1,1,1
17739,6,1,5,1,0,1
17741,3,0,1,1,1,1
17742,2,1,6,1,0,1
17743,1,0,1,1,1,1
17744,5,0,5,1,1,1
17745,3,0,0,1,1,1
17746,2,1,3,1,1,1
17747,2,1,5,1,1,1
17748,4,0,0,1,0,1
17749,5,0,1,1,1,1
17750,3,1,0,1,1,1
17751,1,0,1,1,1,1
17752,4,1,3,1,1,1
17753,2,0,5,1,1,1
17754,4,1,0,1,1,1
17756,2,0,1,1,1,1
17757,3,1,1,1,1,1
17758,3,0,5,1,1,1
17759,4,1,4,1,1,1
17760,4,1,4,1,1,1
17761,1,1,5,1,1,1
17762,5,1,1,1,1,1
17763,3,1,5,1,1,1
17764,2,1,5,1,1,1
17765,3,1,5,1,1,1
17766,0,0,0,1,1,1
17767,4,1,5,1,1,1
17768,0,0,3,1,0,1
17769,8,0,0,1,0,1
17770,4,0,5,1,0,1
17771,2,0,2,1,1,1
17772,3,1,0,1,1,1
17773,2,1,5,1,1,1
17774,3,1,3,1,1,1
17776,1,0,3,1,1,1
17777,5,0,2,1,1,1
17778,6,0,3,1,1,1
17779,4,0,0,1,1,1
17780,3,0,2,1,1,1
17781,6,0,5,1,1,1
17782,2,0,0,1,0,1
17783,3,1,3,1,1,1
17785,0,0,0,1,1,1
17786,5,0,5,1,1,1
17787,4,1,1,1,0,1
17788,4,0,3,1,0,1
17789,3,1,6,1,1,1
17790,4,0,3,0,0,1
17791,1,0,2,1,1,1
17792,3,1,0,1,1,1
17793,4,1,5,1,1,1
17794,3,1,5,1,1,1
17795,1,0,6,1,1,1
17796,6,0,3,1,1,1
17798,3,1,3,1,0,1
17799,1,1,2,1,1,1
17800,3,0,0,1,1,1
17801,4,0,2,1,1,1
17802,5,1,0,1,1,1
17804,4,1,3,1,1,1
17805,3,1,1,1,0,1
17806,1,1,1,1,1,1
17808,2,1,2,1,1,1
17809,2,1,1,1,1,1
17810,2,0,1,1,1,1
17811,1,0,5,1,1,1
17812,2,0,0,1,0,1
17813,0,1,1,1,0,1
17814,4,0,3,1,1,1
17816,4,0,3,1,1,1
17817,1,1,6,1,1,1
17818,4,0,4,1,1,1
17819,3,0,1,1,1,1
17820,2,1,2,1,1,1
17821,4,1,3,1,1,1
17822,4,0,1,1,1,1
17823,3,0,6,1,1,1
17824,5,0,3,1,1,1
17825,1,0,2,1,1,1
17826,3,1,3,1,1,1
17827,4,1,2,1,0,1
17828,0,0,2,1,1,1
17829,2,0,4,1,1,1
17830,7,0,4,0,0,1
17831,5,0,3,1,1,1
17832,4,0,1,1,1,1
17833,3,1,5,1,1,1
17835,1,0,0,1,0,1
17836,4,0,3,1,0,1
17837,5,1,1,1,1,1
17839,2,0,2,1,0,1
17840,5,1,2,1,1,1
17841,4,0,6,1,0,1
17842,5,0,5,1,1,1
17843,6,0,1,1,1,1
17844,5,0,4,1,1,1
17845,4,1,2,1,1,1
17846,5,0,2,1,1,1
17847,0,0,0,1,1,1
17848,3,1,6,1,1,1
17849,1,0,2,1,1,1
17850,4,0,2,1,0,1
17851,3,1,3,1,1,1
17852,3,0,0,1,1,1
17854,1,0,2,1,1,1
17855,4,0,5,1,1,1
17856,4,0,6,1,1,1
17857,3,1,2,1,1,1
17858,4,0,5,1,1,1
17859,5,1,5,1,1,1
17860,3,0,0,1,1,1
17861,3,1,2,1,0,1
17862,5,1,4,1,1,1
17863,2,0,2,1,1,1
17864,7,0,4,1,1,1
17865,1,1,2,1,1,1
17866,6,0,4,0,1,1
17867,1,1,2,1,1,1
17868,3,0,2,1,0,1
17869,0,1,2,1,0,1
17870,2,0,4,1,1,1
17871,3,1,4,1,1,1
17872,2,0,3,0,1,1
17873,5,1,1,1,1,1
17874,3,1,2,1,0,0
17875,3,0,0,1,0,1
17877,5,0,0,1,1,1
17878,3,1,5,1,1,1
17879,2,1,3,1,1,1
17880,3,1,5,1,1,1
17881,2,0,0,1,1,1
17882,2,1,1,1,1,1
17883,1,1,6,1,0,1
17884,6,1,6,1,1,1
17885,4,0,3,1,0,1
17886,1,0,6,1,1,1
17887,3,0,2,1,1,1
17888,4,1,1,1,0,1
17889,1,0,0,1,1,1
17890,3,1,5,1,1,1
17891,1,0,6,1,1,1
17892,5,0,4,1,0,1
17893,4,0,3,1,1,1
17894,3,1,2,1,0,0
17895,4,1,2,1,1,1
17896,4,1,1,1,1,1
17897,5,1,1,1,1,1
17898,5,0,2,1,0,1
17899,4,0,3,1,1,1
17900,2,0,2,1,0,1
17901,3,1,2,1,1,1
17902,4,0,4,1,0,1
17903,3,1,0,1,0,1
17904,4,0,1,1,1,1
17905,2,0,2,1,0,1
17906,3,1,5,1,1,1
17907,8,0,0,1,1,1
17908,3,1,3,1,0,1
17909,3,1,5,1,1,1
17911,4,1,1,1,1,1
17912,4,1,5,1,1,1
17914,5,1,3,1,1,1
17915,6,0,2,1,1,1
17916,6,1,4,1,1,1
17917,6,1,5,1,1,1
17918,5,1,1,1,1,1
17919,3,0,6,1,1,1
17920,6,0,1,1,1,1
17921,4,0,1,1,1,1
17922,2,1,1,1,1,1
17923,5,1,2,1,1,1
17924,4,1,5,1,1,1
